_id,id_local,id_distrito_local,desc_distrito_local,desc_barrio_local,clase_vial_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,desc_situacion_local,Nombre,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,DESC_CLASE,DESC_NOMBRE,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra,,__1,__2,__3,__4,__5,__6,__7,inspeccionar,estado,revision.prox_inspeccion,revision.puntuacion,revision.comentario
2290,280008896,1,CENTRO,EMBAJADORES,CALLE,50,28012,"441001,59","4473388,52",Abierto,LACA?A,1,Anual,1,Abierta,"7,2",CALLE,SANTA ISABEL,50,,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,0,0,5,5,10,,,,,,,,,,false,2,10,80,separar las mesas
2292,270202582,1,CENTRO,PALACIO,PLAZA,2,28013,"439799,6","4474370,53",Abierto,CAFE DEL REAL,1,Anual,1,Abierta,"8,64",CALLE,ESCALINATA,23,,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,6,6,12,,,,,,,,,,false,2,10,80,separar las mesas
2293,280011727,1,CENTRO,SOL,CALLE,10,28005,0,0,Baja Reunificaci?,CERVECERIA LA SURE?A,1,Anual,1,Abierta,"25,74",CALLE,TOLEDO,10,,Calle peatonal,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,11,11,33,,,,,,,,,,,,10,80,separar las mesas
2295,270381187,1,CENTRO,CORTES,CALLE,49,28014,"441090,59","4473793,52",Abierto,LA PLATERIA TABERNA BAR,1,Anual,1,Abierta,"51,84",PLAZA,PLATERIA DE MARTINEZ,2,,Plaza peatonal,10:00:00,00:00:00,0:00:00,23:00:00,10:00:00,2:00:00,0:00:00,23:00:00,0,0,16,16,60,,,,,,,,,,,,10,80,separar las mesas
2296,280011563,1,CENTRO,SOL,CALLE,3,28012,"440474,59","4474192,53",Abierto,CRUZ DE MALTA CERVECERIA,1,Anual,1,Abierta,"24,12",CALLE,POZO,2,,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,8,8,30,,,,,,,,,,,,10,80,separar las mesas
2298,270047881,1,CENTRO,UNIVERSIDAD,PLAZA,7,28004,"440289,6","4475429,53",Abierto,CABREIRA CERVECERIA,1,Anual,1,Abierta,"32,94",CALLE,RUIZ,2,,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,0,0,11,11,40,,,,,,,,,,,,10,80,separar las mesas
2299,280011564,1,CENTRO,SOL,CALLE,9,28012,"440475,59","4474139,53",Abierto,EL ABUELO,1,Anual,1,Abierta,"3,78",CALLE,VICTORIA,9,,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,2,2,5,,,,,,,,,,false,1,10,80,separar las mesas
2300,270222333,1,CENTRO,PALACIO,RONDA,23,28005,"439079,6","4473645,54",Cerrado,BAR EL PE?ON,2,Estacional,1,Abierta,"11,16",RONDA,SEGOVIA,23,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,4,,14,,,,,,,,,,false,2,10,80,separar las mesas
2301,270231662,1,CENTRO,PALACIO,CALLE,5,28005,"439594,6","4473972,53",Abierto,CAFE DE LA VILLA,2,Estacional,1,Abierta,"21,59",CALLE,VILLA,5,,Plaza peatonal,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,6,,24,,,,,,,,,,,,10,80,separar las mesas
2304,270232790,1,CENTRO,SOL,CALLE,7,28013,"440357,59","4474330,53",Abierto,KFC,1,Anual,1,Abierta,"7,56",CALLE,MONTERA,7,,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,0,0,4,4,10,,,,,,,,,,,,10,80,separar las mesas
2305,270434016,1,CENTRO,CORTES,PLAZA,6,28012,"440574,59","4473993,53",Abierto,CERVECERIA ALEMANA,1,Anual,1,Abierta,"47,2",PLAZA,SANTA ANA,8,,Plaza con bandas permanentes de circulaci? rodada,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,15,15,59,,,,,,,,,,,,10,80,separar las mesas
2306,10002848,1,CENTRO,JUSTICIA,PLAZA,12,28004,"440699,59","4474677,53",Abierto,HOTEL ROOM MATE,1,Anual,1,Abierta,"55,44",PLAZA,PEDRO ZEROLO,11,,Plaza con bandas permanentes de circulaci? rodada,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,16,16,64,,,,,,,,,,,,10,80,separar las mesas
2308,150001164,15,CIUDAD LINEAL,VENTAS,CALLE,16,28017,"444423,57","4474983,48",Abierto,DONNER KING,2,Estacional,1,Abierta,"22,68",AVENIDA,MARQUES DE CORBERA,13,,Acera,8:00:00,00:00:00,10:00:00,0:00:00,8:00:00,1:30:00,10:00:00,0:00:00,0,0,7,9,28,,,,,,,,,,false,3,10,80,separar las mesas
2309,150002692,15,CIUDAD LINEAL,VENTAS,CALLE,6,28017,"444083,57","4475631,49",Abierto,BAR LA CUADRILLA,2,Estacional,1,Abierta,"13,26",CALLE,SAN EMILIO,6,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,,5,,14,,,,,,,,,,false,2,10,80,separar las mesas
2310,270166791,15,CIUDAD LINEAL,VENTAS,CALLE,8,28017,"444082,57","4475617,49",Abierto,DELICIOUS KITCHEN,2,Estacional,1,Abierta,"15,12",CALLE,SAN EMILIO,8,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,4,,16,,,,,,,,,,false,2,10,80,separar las mesas
2311,285043817,15,CIUDAD LINEAL,VENTAS,CALLE,11,28017,"444104,57","4475591,49",Abierto,LOS CLUBS,2,Estacional,1,Abierta,"14,04",CALLE,SAN EMILIO,11,,Acera,8:00:00,00:00:00,,,8:00:00,1:30:00,,,0,,6,,18,,,,,,,,,,false,2,10,80,separar las mesas
2312,270166808,15,CIUDAD LINEAL,VENTAS,CALLE,14,28017,"444082,57","4475542,49",Abierto,SAL Y PIMIENTA,2,Estacional,1,Abierta,"9,05",CALLE,SAN EMILIO,14,,Acera,8:00:00,00:00:00,,,8:00:00,1:30:00,,,0,,3,,12,,,,,,,,,,false,2,10,80,separar las mesas
2313,285003924,1,CENTRO,SOL,CALLE,7,28012,"440375,59","4474150,53",Abierto,COCOTITO,1,Anual,1,Abierta,"6,48",CALLE,CADIZ,7,,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,2,2,8,,,,,,,,,,,,10,80,separar las mesas
2314,10002179,1,CENTRO,SOL,CALLE,9,28012,"440387,59","4474149,53",Abierto,MALASPINA,1,Anual,1,Abierta,"5,58",CALLE,CADIZ,9,,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,2,2,7,,,,,,,,,,,,10,80,separar las mesas
2315,285003925,1,CENTRO,SOL,CALLE,7,28012,"440379,59","4474149,53",Abierto,CASA MARIUS,1,Anual,1,Abierta,"4,68",CALLE,CADIZ,7,,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,2,2,6,,,,,,,,,,,,10,80,separar las mesas
2316,10000071,1,CENTRO,SOL,CALLE,12,28012,"440388,59","4474077,53",Abierto,LA DESCUBIERTA,1,Anual,1,Abierta,"4,32",CALLE,BARCELONA,12,,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,3,3,6,,,,,,,,,,,,10,80,separar las mesas
2317,10001293,1,CENTRO,SOL,CALLE,4,28012,"440387,59","4474125,53",Abierto,BAR RESTAURANTE EN BUSCA DEL TIEMPO,1,Anual,1,Abierta,"14,58",CALLE,BARCELONA,4,,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,7,7,19,,,,,,,,,,,,10,80,separar las mesas
2318,270319739,1,CENTRO,SOL,CALLE,9,28012,"440392,59","4474148,53",Abierto,MAJADERITOS,1,Anual,1,Abierta,"9,72",CALLE,CADIZ,9,,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,3,3,12,,,,,,,,,,,,10,80,separar las mesas
2319,10002469,1,CENTRO,SOL,CALLE,12,28012,"440388,59","4474089,53",Abierto,R??TULO NO INFORMADO,1,Anual,1,Abierta,"4,32",CALLE,BARCELONA,12,,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,3,3,6,,,,,,,,,,false,1,10,80,separar las mesas
2321,285003921,1,CENTRO,SOL,CALLE,8,28012,"440387,59","4474106,53",Abierto,BARCELONA OCHO,1,Anual,1,Abierta,"2,88",CALLE,BARCELONA,8,,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,2,2,4,,,,,,,,,,false,1,10,80,separar las mesas
2322,10002337,1,CENTRO,SOL,CALLE,21,28014,"440654,59","4474390,53",Abierto,STARBUCKS,1,Anual,8,Suspension temporal,"52,24",CALLE,ALCALA,21,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,2,0,16,16,64,,,,,,,,,,true,,,,
2323,10002356,1,CENTRO,PALACIO,CALLE,1,28005,"439958,59","4473811,53",Abierto,BAR SAN BRUNO,1,Anual,1,Abierta,"23,4",CALLE,SAN BRUNO,1,,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,0,0,10,10,30,,,,,,,,,,,,10,80,separar las mesas
2324,285043944,15,CIUDAD LINEAL,VENTAS,CALLE,27,28017,"444563,57","4475712,48",Abierto,BAR,2,Estacional,1,Abierta,"2,38",CALLE,MARCELINO ALVAREZ,27,,Acera,8:00:00,00:00:00,,,8:00:00,1:30:00,,,0,,4,,8,,,,,,,,,,false,1,10,80,separar las mesas
2325,270353288,15,CIUDAD LINEAL,VENTAS,AVENIDA,6,28017,"444326,57","4474823,48",Abierto,BAR RESTAURANTE PORTA LATINA,1,Anual,1,Abierta,"21,96",AVENIDA,MARQUES DE CORBERA,6,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,9,9,28,,,,,,,,,,false,3,10,80,separar las mesas
2326,270282793,15,CIUDAD LINEAL,VENTAS,CALLE,10,28017,"444385,57","4474947,48",Abierto,EL GALEON,1,Anual,1,Abierta,"15,08",AVENIDA,MARQUES DE CORBERA,7,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,7,7,19,,,,,,,,,,false,2,10,80,separar las mesas
2327,270485517,15,CIUDAD LINEAL,VENTAS,AVENIDA,37,28017,"444606,57","4475156,48",Abierto,BAR DOS HERMANOS,2,Estacional,1,Abierta,"14,87",AVENIDA,MARQUES DE CORBERA,37,,Acera,8:00:00,00:00:00,,,8:00:00,1:30:00,,,1,,10,,36,,,,,,,,,,false,3,10,80,separar las mesas
2330,280071856,15,CIUDAD LINEAL,QUINTANA,PLAZA,4,28027,"445535,57","4476505,47",Abierto,PUNTO LATINO,1,Anual,1,Abierta,"32,4",PLAZA,REVERENCIA,4,,Plaza peatonal,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,5,5,17,,,,,,,,,,,,10,80,separar las mesas
2331,270449399,15,CIUDAD LINEAL,PUEBLO NUEVO,CALLE,3,28017,"446391,56","4474671,45",Abierto,MESON LAS PICAS,1,Anual,1,Abierta,"14,04",CALLE,RODRIGO DE TRIANA,3,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,6,6,18,,,,,,,,,,false,2,10,80,separar las mesas
2333,270167482,15,CIUDAD LINEAL,VENTAS,AVENIDA,23,28017,"444484,57","4475040,48",Abierto,BAR LOS CHARROS,1,Anual,1,Abierta,"13,91",AVENIDA,MARQUES DE CORBERA,23,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,6,6,24,,,,,,,,,,false,3,10,80,separar las mesas
2334,60002521,6,TETUAN,CASTILLEJOS,PASEO,127,28046,"441337,6","4478842,53",Abierto,DEHESA DE SANTA MARIA,1,Anual,1,Abierta,"30,75",CALLE,POETA JOAN MARAGALL,28,B,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,8,4,32,,,,,,,,,,false,3,10,80,separar las mesas
2335,270098662,6,TETUAN,BELLAS VISTAS,CALLE,74,28039,"439876,61","4478227,54",Abierto,BAR CHIC,2,Estacional,1,Abierta,"4,2",CALLE,JERONIMA LLORENTE,74,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,3,,6,,,,,,,,,,false,1,10,80,separar las mesas
2336,10002882,1,CENTRO,UNIVERSIDAD,PLAZA,4,28004,"440290,59","4474978,53",Abierto,LA MUCCA,1,Anual,1,Abierta,"65,52",PLAZA,CARLOS CAMBRONERO,4,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,2,0,23,23,90,,,,,,,,,,true,,10,80,separar las mesas
2337,270528599,1,CENTRO,EMBAJADORES,PLAZA,20,28012,"440297,59","4473785,53",Abierto,BAR RESTAURANTE LA CARPA,1,Anual,1,Abierta,"14,04",PLAZA,TIRSO DE MOLINA,20,,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,6,6,18,,,,,,,,,,false,2,10,80,separar las mesas
2338,270051466,1,CENTRO,SOL,CALLE,3,28013,"440066,59","4474484,53",Abierto,LAS DESCALZAS,1,Anual,1,Abierta,"6,12",CALLE,POSTIGO DE SAN MARTIN,3,,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,0,0,3,3,8,,,,,,,,,,,,10,80,separar las mesas
2339,280007711,1,CENTRO,PALACIO,CARRERA,8,28005,"439519,6","4473622,53",Abierto,TABERNA ERRANTE,2,Estacional,1,Abierta,"2,88",CARRERA,SAN FRANCISCO,8,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,2,,4,,,,,,,,,,false,1,10,80,separar las mesas
2340,270037687,1,CENTRO,PALACIO,CALLE,2,28013,"439930,6","4474656,53",Abierto,CAFETERIA OSMAR,1,Anual,1,Abierta,"28,98",PLAZA,SANTO DOMINGO,16,,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,2,0,12,12,45,,,,,,,,,,true,,10,80,separar las mesas
2341,280008952,1,CENTRO,EMBAJADORES,CALLE,47,28012,"440952,59","4473453,52",Abierto,CAFETERIA ALCES RESTAURANTE,1,Anual,1,Abierta,"40,68",CALLE,SANTA ISABEL,47,,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,2,0,12,12,54,,,,,,,,,,true,,10,80,separar las mesas
2342,270280420,5,CHAMARTIN,NUEVA ESPA?A,CALLE,37,28036,"441871,6","4479109,52",Abierto,RESTAURANTE EL PUCHERO SA,1,Anual,1,Abierta,"42,68",CALLE,PADRE DAMIAN,37,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,8,0,28,,,,,,,,,,false,3,10,80,separar las mesas
2343,50000844,5,CHAMARTIN,PROSPERIDAD,CALLE,3,28002,"443579,58","4477313,5",Abierto,GREENER,1,Anual,1,Abierta,"42,3",CALLE,PADRE CLARET,3,,Superficie en parcela privada,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,1,1,16,12,48,,,,,,,,,,,,10,80,separar las mesas
2344,270477534,5,CHAMARTIN,NUEVA ESPA?A,CALLE,1,28036,"441921,6","4479459,52",Abierto,GINOS,1,Anual,1,Abierta,"48,29",CALLE,GENERAL LOPEZ POZAS,2,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,2,0,26,26,60,,,,,,,,,,true,,10,80,separar las mesas
2345,50001144,5,CHAMARTIN,HISPANOAMERICA,AVENIDA,38,28016,"442215,6","4478858,52",Abierto,LA TABERNA DE PEDRO,1,Anual,1,Abierta,35,AVENIDA,ALBERTO ALCOCER,38,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,2,0,12,12,39,,,,,,,,,,true,,10,80,separar las mesas
2348,40003061,4,SALAMANCA,GUINDALERA,CALLE,3,28028,"443618,58","4476589,49",Cerrado,RESTAURANTE EL MIRADOR CAFETERIA,1,Anual,1,Cerrado,"99,83",CALLE,OTERO,3,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,2,0,23,9,84,,,,,,,,,,true,,,,
2349,270242372,4,SALAMANCA,RECOLETOS,PASEO,12,28046,"441535,59","4475478,52",Abierto,R?TULO NO INFORMADO,2,Estacional,1,Abierta,"896,27",PASEO,CASTELLANA,12,,Bulevar,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,21,,78,,,,,,,,,,,,10,80,separar las mesas
2350,270070458,4,SALAMANCA,RECOLETOS,CALLE,22,28001,"441973,58","4475048,51",Abierto,EL MERCADO DE VELAZQUEZ,1,Anual,1,Abierta,"29,44",CALLE,VELAZQUEZ,22,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,9,9,28,,,,,,,,,,false,3,10,80,separar las mesas
2351,280044177,9,MONCLOA-ARAVACA,ARGUELLES,CALLE,3,28008,"439562,6","4475175,54",Abierto,TACO BELL,1,Anual,1,Abierta,27,CALLE,PRINCESA,3,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,8,8,32,,,,,,,,,,false,3,10,80,separar las mesas
2364,10001786,1,CENTRO,PALACIO,CALLE,4,28013,"439700,6","4474377,53",Abierto,TORO TAPAS,1,Anual,1,Abierta,"84,24",CALLE,CARLOS III,1,,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,1,1,19,19,68,,,,,,,,,,,,10,80,separar las mesas
2370,50000418,5,CHAMARTIN,EL VISO,CALLE,127,28006,"441694,59","4477083,52",Abierto,CEIP RAMIRO DE MAEZTU,1,Anual,1,Abierta,"35,17",CALLE,SERRANO,127,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,2,0,11,14,34,,,,,,,,,,true,,10,80,separar las mesas
2372,270272481,4,SALAMANCA,GOYA,AVENIDA,34,28009,"442897,58","4475006,5",Abierto,CERVECERIA LA SURE?A,1,Anual,1,Abierta,"45,36",AVENIDA,FELIPE II,34,,Plaza peatonal,8:00:00,00:00:00,8:00:00,0:00:00,8:00:00,1:30:00,8:00:00,0:00:00,0,0,14,14,56,,,,,,,,,,,,10,80,separar las mesas
2373,270191013,17,VILLAVERDE,LOS ROSALES,CALLE,54,28041,"441229,54","4467238,51",Abierto,GENESIS,1,Anual,1,Abierta,"53,2",CALLE,SAHARA,54,,Plaza peatonal,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,11,11,44,,,,,,,,,,,,10,80,separar las mesas
2375,270278754,6,TETUAN,CASTILLEJOS,CALLE,64,28020,"440973,61","4479108,53",Abierto,EL JAMON Y EL CHURRASCO,2,Estacional,1,Abierta,"2,94",CALLE,INFANTA MERCEDES,64,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,4,,7,,,,,,,,,,false,1,10,80,separar las mesas
2376,280009323,1,CENTRO,CORTES,PLAZA,2,28012,"440350,59","4473986,53",Abierto,MAESTRO CHURRERO,1,Anual,1,Abierta,"48,72",PLAZA,JACINTO BENAVENTE,2,,Plaza con bandas permanentes de circulaci? rodada,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,18,18,54,,,,,,,,,,,,10,80,separar las mesas
2377,270147649,1,CENTRO,CORTES,PLAZA,2,28012,"440338,59","4473967,53",Abierto,MAESTRO CHURERO CHOCOLATERIA,1,Anual,1,Abierta,"38,85",PLAZA,JACINTO BENAVENTE,2,,Plaza con bandas permanentes de circulaci? rodada,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,11,11,38,,,,,,,,,,,,10,80,separar las mesas
2381,280032062,6,TETUAN,BERRUGUETE,CALLE,8,28039,"439850,61","4479082,55",Abierto,PIZZERIA CARLOS,2,Estacional,1,Abierta,"20,08",CALLE,OFELIA NIETO,38,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,7,,24,,,,,,,,,,false,3,10,80,separar las mesas
2383,280055514,11,CARABANCHEL,COMILLAS,CALLE,22,28019,"439612,59","4471669,53",Abierto,BAR EL CORTIJO II,2,Estacional,1,Abierta,"6,37",CALLE,FERNANDO DIAZ DE MENDOZA,22,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,2,,6,,,,,,,,,,false,1,10,80,separar las mesas
2384,90000853,9,MONCLOA-ARAVACA,ARGUELLES,CALLE,36,28008,"439162,6","4475309,54",Abierto,ENKLIMA,2,Estacional,1,Abierta,"6,53",CALLE,FERRAZ,36,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,4,,8,,,,,,,,,,false,1,10,80,separar las mesas
2385,90000837,9,MONCLOA-ARAVACA,CASA DE CAMPO,PASEO,18,28008,"438632,61","4475000,55",Abierto,FLORIDA 18,1,Anual,1,Abierta,"77,24",PASEO,FLORIDA,18,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,2,0,23,23,84,,,,,,,,,,true,,10,80,separar las mesas
2386,270415052,15,CIUDAD LINEAL,CONCEPCION,AVENIDA,11,28027,"444175,58","4476275,49",Abierto,RESTAURANTE BAR RETORNO,2,Estacional,1,Abierta,"7,2",AVENIDA,DONOSTIARRA,11,,Acera,8:00:00,00:00:00,,,8:00:00,1:30:00,,,0,,5,,10,,,,,,,,,,false,2,10,80,separar las mesas
2387,150000841,15,CIUDAD LINEAL,SAN JUAN BAUTISTA,CALLE,2,28043,"444388,59","4478566,49",Abierto,CAFETERIA ORFE,2,Estacional,1,Abierta,"14,58",CALLE,ULISES,2,,Acera,8:00:00,00:00:00,,,8:00:00,1:30:00,,,0,,5,,18,,,,,,,,,,false,2,10,80,separar las mesas
2388,270168982,15,CIUDAD LINEAL,PUEBLO NUEVO,CALLE,9,28017,"445235,57","4476050,47",Abierto,MESON LA CHOZA BAR,2,Estacional,1,Abierta,"4,32",CALLE,LOS URQUIZA,9,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,3,,6,,,,,,,,,,false,1,10,80,separar las mesas
2392,270312304,15,CIUDAD LINEAL,VENTAS,CALLE,22,28017,"444081,57","4475438,49",Abierto,BAR LAS GARGOLAS,2,Estacional,1,Abierta,"19,95",CALLE,SAN EMILIO,22,,Acera,8:00:00,00:00:00,,,8:00:00,1:30:00,,,0,,6,,24,,,,,,,,,,false,3,10,80,separar las mesas
2393,270243014,15,CIUDAD LINEAL,VENTAS,CALLE,25,28017,"444885,57","4475103,47",Abierto,CERVECERIA LA PLAZA,1,Anual,1,Abierta,"54,53",CALLE,SANTA FELICIDAD,25,,Plaza peatonal,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,14,14,56,,,,,,,,,,,,10,80,separar las mesas
2394,270544504,15,CIUDAD LINEAL,VENTAS,CALLE,9,28017,"445012,57","4475386,47",Abierto,BAR-CAFETERIA,2,Estacional,1,Abierta,"29,52",CALLE,SANTA PRISCA,9,,Calle peatonal,8:00:00,00:00:00,10:00:00,0:00:00,8:00:00,1:30:00,10:00:00,0:00:00,0,,8,,32,,,,,,,,,,,,10,80,separar las mesas
2395,150001167,15,CIUDAD LINEAL,VENTAS,CALLE,9,28017,"445016,57","4475386,47",Abierto,CAFETERIA BAR NORTE,2,Estacional,1,Abierta,"19,44",CALLE,SANTA PRISCA,9,,Calle peatonal,8:00:00,00:00:00,,,8:00:00,1:30:00,,,0,,6,,24,,,,,,,,,,,,10,80,separar las mesas
2399,280073500,15,CIUDAD LINEAL,PUEBLO NUEVO,CALLE,8,28017,"446672,56","4474676,45",Abierto,SHANGO,1,Anual,1,Abierta,"21,28",CALLE,VILLASILOS,8,A,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,7,7,24,A,,,,,,,,,false,3,10,80,separar las mesas
2400,270532541,15,CIUDAD LINEAL,CONCEPCION,CALLE,21,28027,"444282,58","4476142,48",Abierto,BAR CAFETERIA LA CASTIZA,1,Anual,1,Abierta,"30,19",CALLE,VIRGEN DE LA ALEGRIA,21,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,2,0,15,15,53,,,,,,,,,,true,,10,80,separar las mesas
2401,280073086,15,CIUDAD LINEAL,CONCEPCION,CALLE,7,28027,"444469,58","4476329,48",Abierto,TABERNA EL 7,2,Estacional,1,Abierta,"44,37",CALLE,VIRGEN DE NURIA,2,,Acera,8:00:00,00:00:00,,,8:00:00,1:30:00,,,3,,13,,60,,,,,,,,,,true,,10,80,separar las mesas
2402,150001862,15,CIUDAD LINEAL,VENTAS,CALLE,17,28017,"444898,57","4475130,47",Abierto,PIZZERIA DON VITO,1,Anual,1,Abierta,"55,42",CALLE,SANTA FELICIDAD,17,,Calle peatonal,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,27,27,93,,,,,,,,,,,,10,80,separar las mesas
2404,270219443,19,VICALVARO,CASCO H.VICALVARO,PASEO,25,28032,"448339,54","4473054,42",Abierto,BAR LA TABERNA DE YOLI ANTES LOS ?NGELES,2,Estacional,1,Abierta,27,CALLE,VILLAJIMENA,2,A,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,7,,28,,,,,,,,,,false,3,10,80,separar las mesas
2405,270439967,6,TETUAN,CUATRO CAMINOS,CALLE,9,28020,"440881,6","4477683,53",Abierto,EL SUE?O DE GONZALO,1,Anual,1,Abierta,"3,56",CALLE,EDGAR NEVILLE,9,,Acera,8:00:00,00:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,0,0,2,0,4,,,,,,,,,,false,1,10,80,separar las mesas
